2178,Venezuela reviews foreign deals,business
2179,Worldcom director ends evidence,business
2180,Millions 'to lose textile jobs',business
2181,Markets signal Brazilian recovery,business
2182,Home loan approvals rising again,business
2183,Giant waves damage S Asia economy,business
2184,House prices drop as sales slow,business
2185,UK economy facing 'major risks',business
2186,Deutsche Telekom sees mobile gain,business
2187,Small firms 'hit by rising costs',business
2188,UK interest rates held at 4.75%,business
2189,US regulator to rule on pain drug,business
2190,Pension hitch for long-living men,business
2191,High fuel costs hit US airlines,business
2192,High fuel prices hit BA's profits,business
2193,Iranian MPs threaten mobile deal,business
2194,Slowdown hits US factory growth,business
2195,China continues rapid growth,business
2196,ECB holds rates amid growth fears,business
2197,Japanese mogul arrested for fraud,business
2198,Further rise in UK jobless total,business
2199,Q&A: Malcolm Glazer and Man Utd,business
2200,Khodorkovsky ally denies charges,business
2201,Kraft cuts snack ads for children,business
2202,US seeks new $280bn smoker ruling,business
2203,Wal-Mart fights back at accusers,business
2204,US company admits Benin bribery,business
2205,Air Jamaica back in state control,business
2206,Bush to outline 'toughest' budget,business
2207,Card fraudsters 'targeting web',business
2208,Wall Street cheers Bush victory,business
2209,BP surges ahead on high oil price,business
2210,Manufacturing recovery 'slowing',business
2211,India unveils anti-poverty budget,business
2212,US interest rate rise expected,business
2213,Unilever shake up as profit slips,business
2214,Tsunami to cost Sri Lanka $1.3bn,business
2215,Renault boss hails 'great year',business
2216,Cuba winds back economic clock,business
2217,Enron bosses in $168m payout,business
2218,Quiksilver moves for Rossignol,business
2219,Senior Fannie Mae bosses resign,business
2220,US bank 'loses' customer details,business
2221,Cairn shares up on new oil find,business
2222,Battered dollar hits another low,business
2223,French wine gets 70m euro top-up,business
2224,LSE 'sets date for takeover deal',business
